timestamp,temperature_celsius,cloud_cover_percentage,uv_index,panel_angle_degrees,power_output_kw
2024-04-01 10:00:00,17.79,53.64,5.83,40,6.11
2024-04-01 11:00:00,16.58,83.54,4.18,40,2.43
2024-04-01 12:00:00,18.93,61.58,5.29,40,4.99
2024-04-01 13:00:00,17.94,63.38,5.67,20,4.57
2024-04-01 14:00:00,16.12,54.1,5.42,50,5.07
2024-04-01 15:00:00,17.59,92.73,3.43,40,1.44
2024-04-01 16:00:00,19.19,93.19,2.66,20,0.92
2024-04-01 17:00:00,13.99,51.27,5.33,50,5.18
2024-04-01 18:00:00,14.52,30.58,5.29,40,7.54
2024-04-01 19:00:00,9.2,45.96,4.37,30,5.1
2024-04-01 20:00:00,8.66,18.66,4.92,30,7.91
2024-04-01 21:00:00,10.49,63.63,3.0,40,2.75
2024-04-01 22:00:00,11.71,50.01,0.46,40,0.58
2024-04-01 23:00:00,8.96,10.33,0.8,20,1.26
2024-04-02 00:00:00,7.7,19.76,0.0,30,0.01
2024-04-02 01:00:00,8.5,47.96,1.12,50,1.07
2024-04-02 02:00:00,6.5,88.76,0.23,40,0.08
2024-04-02 03:00:00,11.0,56.64,1.89,50,1.68
2024-04-02 04:00:00,12.59,68.15,2.79,40,2.25
2024-04-02 05:00:00,11.13,33.9,4.75,30,6.49
2024-04-02 06:00:00,12.39,57.14,4.57,40,4.64
2024-04-02 07:00:00,15.15,44.74,5.79,50,6.25
2024-04-02 08:00:00,14.96,65.91,5.02,30,4.31
2024-04-02 09:00:00,16.73,5.06,9.02,40,16.46
2024-04-02 10:00:00,21.86,49.33,6.51,30,7.25
2024-04-02 11:00:00,17.66,29.6,8.29,20,10.69
2024-04-02 12:00:00,17.61,32.62,6.71,50,8.22
2024-04-02 13:00:00,16.86,96.09,4.34,40,1.69
2024-04-02 14:00:00,19.15,18.27,7.38,40,11.91
2024-04-02 15:00:00,16.5,31.12,6.78,40,9.51
2024-04-02 16:00:00,14.53,50.99,5.6,50,5.47
2024-04-02 17:00:00,17.27,86.3,3.71,20,1.71
2024-04-02 18:00:00,16.17,41.67,3.61,50,3.95
2024-04-02 19:00:00,10.83,74.39,3.05,40,2.13
2024-04-02 20:00:00,7.1,85.64,2.54,50,1.28
2024-04-02 21:00:00,11.81,31.0,3.53,40,5.04
2024-04-02 22:00:00,7.63,39.28,1.56,50,1.68
2024-04-02 23:00:00,10.08,35.66,0.84,30,1.22
2024-04-03 00:00:00,4.64,83.29,0.0,50,0.0
2024-04-03 01:00:00,10.54,4.43,1.07,40,1.97
2024-04-03 02:00:00,6.83,30.84,1.54,40,2.1
2024-04-03 03:00:00,11.51,67.94,1.65,50,1.28
2024-04-03 04:00:00,11.11,56.54,3.33,50,3.01
2024-04-03 05:00:00,10.38,43.63,4.38,30,5.36
2024-04-03 06:00:00,12.77,53.99,4.77,20,4.52
2024-04-03 07:00:00,16.25,19.76,7.0,20,10.0
2024-04-03 08:00:00,16.29,43.07,6.53,30,7.92
2024-04-03 09:00:00,18.28,50.17,6.59,20,6.51
2024-04-03 10:00:00,21.86,90.12,2.99,20,1.23
2024-04-03 11:00:00,15.28,26.08,7.76,40,11.59
2024-04-03 12:00:00,21.81,86.78,4.1,40,2.17
2024-04-03 13:00:00,18.62,64.42,5.64,40,5.02
2024-04-03 14:00:00,16.11,2.03,9.19,50,15.42
2024-04-03 15:00:00,14.45,72.46,5.23,50,3.44
2024-04-03 16:00:00,15.7,3.56,9.44,20,15.65
2024-04-03 17:00:00,16.72,99.74,2.75,50,0.84
2024-04-03 18:00:00,13.32,87.26,3.0,40,1.54
2024-04-03 19:00:00,15.31,29.73,5.31,50,6.8
2024-04-03 20:00:00,8.18,25.74,3.21,20,4.28
2024-04-03 21:00:00,10.02,38.14,2.87,40,3.75
2024-04-03 22:00:00,6.75,35.62,2.46,20,2.93
2024-04-03 23:00:00,9.48,37.23,0.66,50,0.8
2024-04-04 00:00:00,10.6,31.83,0.0,30,0.0
2024-04-04 01:00:00,8.16,62.11,0.67,30,0.59
2024-04-04 02:00:00,4.29,16.43,2.27,40,3.74
2024-04-04 03:00:00,10.69,84.6,1.21,20,0.74
2024-04-04 04:00:00,12.2,81.24,3.34,30,2.02
2024-04-04 05:00:00,13.34,47.65,3.91,30,4.47
2024-04-04 06:00:00,16.3,85.27,2.47,40,1.33
2024-04-04 07:00:00,12.98,24.71,6.58,40,9.9
2024-04-04 08:00:00,17.69,1.76,9.01,20,15.14
2024-04-04 09:00:00,19.75,61.92,5.43,30,5.03
2024-04-04 10:00:00,14.6,45.79,6.95,20,7.31
2024-04-04 11:00:00,19.3,56.72,5.73,20,5.19
2024-04-04 12:00:00,17.82,89.93,4.75,40,2.3
2024-04-04 13:00:00,18.5,96.99,3.78,20,1.23
2024-04-04 14:00:00,18.86,63.45,6.1,50,4.81
2024-04-04 15:00:00,16.39,76.41,4.72,20,2.95
2024-04-04 16:00:00,14.98,8.38,8.59,30,15.19
2024-04-04 17:00:00,15.19,16.07,6.65,20,9.79
2024-04-04 18:00:00,11.66,73.32,3.37,50,2.2
2024-04-04 19:00:00,10.36,43.14,5.01,50,5.49
2024-04-04 20:00:00,12.69,44.6,4.29,30,5.14
2024-04-04 21:00:00,8.0,30.86,2.47,30,3.47
2024-04-04 22:00:00,10.83,60.74,1.67,20,1.34
2024-04-04 23:00:00,9.93,18.52,0.93,50,1.39
2024-04-05 00:00:00,5.63,62.69,0.0,50,0.03
2024-04-05 01:00:00,7.89,17.38,1.3,20,1.9
2024-04-05 02:00:00,12.14,6.38,3.05,30,5.35
2024-04-05 03:00:00,8.58,33.04,3.21,50,3.95
2024-04-05 04:00:00,10.65,23.11,4.07,20,5.57
2024-04-05 05:00:00,13.71,88.9,2.74,30,1.32
2024-04-05 06:00:00,15.65,5.5,6.63,20,10.8
2024-04-05 07:00:00,14.87,17.66,7.21,30,11.71
2024-04-05 08:00:00,15.38,54.87,6.19,30,6.41
2024-04-05 09:00:00,20.46,48.11,5.24,50,5.39
2024-04-05 10:00:00,21.89,4.59,9.76,40,17.79
2024-04-05 11:00:00,20.87,0.73,9.1,50,15.35
2024-04-05 12:00:00,19.25,98.81,4.03,20,1.21
2024-04-05 13:00:00,17.29,65.88,5.24,30,4.46
2024-04-05 14:00:00,16.75,36.54,6.7,50,7.95
2024-04-05 15:00:00,18.66,47.04,6.69,30,7.7
2024-04-05 16:00:00,17.42,26.66,7.3,50,9.72
2024-04-05 17:00:00,18.18,34.49,5.61,20,6.75
2024-04-05 18:00:00,15.38,64.9,3.38,20,2.75
2024-04-05 19:00:00,9.78,88.28,2.41,20,1.18
2024-04-05 20:00:00,13.68,18.41,3.78,50,5.44
2024-04-05 21:00:00,8.55,84.04,1.15,40,0.71
2024-04-05 22:00:00,8.98,12.16,2.44,20,3.7
2024-04-05 23:00:00,9.75,21.5,0.64,50,0.94
2024-04-06 00:00:00,13.32,3.72,0.21,40,0.38
2024-04-06 01:00:00,15.72,14.08,1.93,50,2.83
2024-04-06 02:00:00,11.21,91.73,0.93,50,0.2
2024-04-06 03:00:00,10.43,45.94,2.72,20,2.84
2024-04-06 04:00:00,12.9,7.77,5.75,40,10.23
2024-04-06 05:00:00,14.81,95.97,1.6,50,0.61
2024-04-06 06:00:00,13.69,87.9,3.52,50,1.6
2024-04-06 07:00:00,19.21,75.47,4.48,50,2.87
2024-04-06 08:00:00,17.29,93.35,3.7,50,1.37
2024-04-06 09:00:00,18.86,22.01,8.53,20,11.82
2024-04-06 10:00:00,19.99,83.64,4.41,50,2.33
2024-04-06 11:00:00,20.0,69.0,5.06,40,3.96
2024-04-06 12:00:00,21.01,86.98,4.75,30,2.48
2024-04-06 13:00:00,17.92,79.69,5.21,40,3.31
2024-04-06 14:00:00,17.54,34.65,7.98,50,9.72
2024-04-06 15:00:00,15.66,77.44,4.49,50,2.68
2024-04-06 16:00:00,17.71,26.25,6.79,40,10.1
2024-04-06 17:00:00,17.18,32.86,6.29,30,8.73
2024-04-06 18:00:00,15.24,10.79,7.03,20,10.81
2024-04-06 19:00:00,16.38,93.51,2.8,30,1.17
2024-04-06 20:00:00,11.82,29.1,3.82,30,5.47
2024-04-06 21:00:00,12.13,52.06,2.66,30,2.9
2024-04-06 22:00:00,7.81,39.13,1.26,40,1.65
2024-04-06 23:00:00,8.72,95.99,0.96,30,0.35
2024-04-07 00:00:00,10.96,33.5,0.0,20,0.0
2024-04-07 01:00:00,11.44,77.85,1.02,50,0.66
2024-04-07 02:00:00,9.66,85.54,0.54,40,0.29
2024-04-07 03:00:00,10.9,43.56,3.23,40,3.83
2024-04-07 04:00:00,9.04,37.82,3.9,30,5.0
2024-04-07 05:00:00,12.57,74.77,2.66,50,1.73
2024-04-07 06:00:00,16.35,91.29,3.11,50,1.2
2024-04-07 07:00:00,17.02,75.49,3.65,50,2.39
2024-04-07 08:00:00,18.08,22.71,7.72,40,11.85
2024-04-07 09:00:00,18.21,88.83,3.63,20,1.6
2024-04-07 10:00:00,18.92,38.76,6.3,50,7.26
2024-04-07 11:00:00,18.08,57.62,5.61,40,5.51
2024-04-07 12:00:00,20.97,83.14,4.24,30,2.36
2024-04-07 13:00:00,20.25,18.84,9.35,50,13.41
2024-04-07 14:00:00,19.89,78.45,5.06,30,3.29
2024-04-07 15:00:00,17.06,59.62,6.38,50,5.46
2024-04-07 16:00:00,12.77,89.33,4.33,30,2.1
2024-04-07 17:00:00,18.06,17.2,6.76,40,11.01
2024-04-07 18:00:00,13.62,42.07,4.99,30,6.24
2024-04-07 19:00:00,11.55,83.28,2.5,40,1.43
2024-04-07 20:00:00,13.46,1.92,4.6,30,8.58
2024-04-07 21:00:00,10.25,11.22,2.62,30,4.43
2024-04-07 22:00:00,12.36,99.06,0.87,30,0.28
2024-04-07 23:00:00,10.98,28.04,0.42,50,0.57
2024-04-08 00:00:00,11.19,97.55,0.0,20,0.0
2024-04-08 01:00:00,7.26,18.25,2.2,20,3.2
2024-04-08 02:00:00,12.91,36.11,1.71,50,2.02
2024-04-08 03:00:00,11.81,75.29,2.0,30,1.35
2024-04-08 04:00:00,11.58,65.78,3.26,30,2.81
2024-04-08 05:00:00,13.81,58.11,3.87,50,3.38
2024-04-08 06:00:00,11.27,52.99,4.72,40,5.01
2024-04-08 07:00:00,16.93,84.34,3.29,40,1.83
2024-04-08 08:00:00,15.26,23.49,7.19,50,9.79
2024-04-08 09:00:00,15.65,44.25,6.03,20,6.48
2024-04-08 10:00:00,16.1,15.55,9.08,40,15.01
2024-04-08 11:00:00,21.87,59.59,5.1,50,4.45
2024-04-08 12:00:00,18.56,25.05,8.82,40,13.29
2024-04-08 13:00:00,22.72,33.38,7.01,50,8.62
2024-04-08 14:00:00,18.08,47.13,7.11,40,8.19
2024-04-08 15:00:00,14.94,2.68,8.9,40,16.43
2024-04-08 16:00:00,15.09,9.19,7.51,50,11.75
2024-04-08 17:00:00,18.58,68.59,4.6,20,3.31
2024-04-08 18:00:00,14.51,42.9,5.51,20,6.01
2024-04-08 19:00:00,12.43,86.48,2.36,40,1.25
2024-04-08 20:00:00,12.64,69.47,3.04,40,2.47
2024-04-08 21:00:00,12.29,0.81,2.66,20,4.51
2024-04-08 22:00:00,12.72,61.67,0.86,50,0.77
2024-04-08 23:00:00,12.89,9.37,1.87,30,3.26
2024-04-09 00:00:00,9.34,78.09,0.0,40,0.01
2024-04-09 01:00:00,7.58,99.15,0.0,30,0.02
2024-04-09 02:00:00,9.91,53.12,1.32,40,1.41
2024-04-09 03:00:00,12.05,68.28,1.62,20,1.25
2024-04-09 04:00:00,10.64,23.73,4.13,50,5.67
2024-04-09 05:00:00,11.85,43.76,4.13,40,4.92
2024-04-09 06:00:00,15.75,85.61,3.12,30,1.7
2024-04-09 07:00:00,16.26,16.74,7.01,20,10.26
2024-04-09 08:00:00,17.63,26.55,7.81,40,11.66
2024-04-09 09:00:00,17.08,44.54,6.71,50,7.15
2024-04-09 10:00:00,18.93,71.22,5.3,40,4.05
2024-04-09 11:00:00,18.04,37.59,8.01,50,9.38
2024-04-09 12:00:00,21.84,92.77,3.62,50,1.42
2024-04-09 13:00:00,21.96,9.45,8.66,20,13.56
2024-04-09 14:00:00,15.7,37.08,7.87,40,10.33
2024-04-09 15:00:00,16.74,70.9,4.94,50,3.48
2024-04-09 16:00:00,14.57,22.6,7.43,20,10.2
2024-04-09 17:00:00,15.06,65.64,4.15,40,3.55
2024-04-09 18:00:00,14.9,16.42,5.99,50,8.76
2024-04-09 19:00:00,10.87,5.6,6.28,20,10.24
2024-04-09 20:00:00,10.72,12.1,5.09,40,8.71
2024-04-09 21:00:00,9.52,93.0,1.85,50,0.65
2024-04-09 22:00:00,11.15,55.18,2.03,20,1.82
2024-04-09 23:00:00,10.37,79.63,0.9,20,0.61
2024-04-10 00:00:00,8.86,33.27,0.07,40,0.14
2024-04-10 01:00:00,10.83,59.27,0.7,20,0.65
2024-04-10 02:00:00,9.88,49.5,2.34,40,2.61
2024-04-10 03:00:00,11.23,94.57,1.23,40,0.57
2024-04-10 04:00:00,16.15,74.76,2.69,50,1.67
2024-04-10 05:00:00,16.69,73.05,2.72,40,2.06
2024-04-10 06:00:00,12.71,4.64,6.52,20,10.64
2024-04-10 07:00:00,18.26,54.97,4.91,40,5.04
2024-04-10 08:00:00,19.43,46.7,5.56,50,5.81
2024-04-10 09:00:00,16.54,92.78,3.92,20,1.51
2024-04-10 10:00:00,21.27,25.73,7.33,50,9.76
2024-04-10 11:00:00,23.21,26.98,8.18,30,12.02
2024-04-10 12:00:00,18.06,41.13,7.32,50,8.08
2024-04-10 13:00:00,18.3,24.34,7.4,30,11.25
2024-04-10 14:00:00,21.67,12.92,8.61,30,14.54
2024-04-10 15:00:00,19.38,85.74,4.09,40,2.31
2024-04-10 16:00:00,18.91,55.83,5.65,20,5.12
2024-04-10 17:00:00,17.28,86.14,3.28,40,1.82
2024-04-10 18:00:00,16.09,83.11,3.49,20,1.73
2024-04-10 19:00:00,11.36,28.2,4.89,50,6.39
2024-04-10 20:00:00,14.9,54.77,3.18,30,3.33
2024-04-10 21:00:00,14.11,8.32,3.74,30,6.68
2024-04-10 22:00:00,10.52,91.53,1.47,30,0.59
2024-04-10 23:00:00,10.39,40.43,0.62,50,0.66
2024-04-11 00:00:00,7.48,39.37,0.0,50,0.03
2024-04-11 01:00:00,11.74,30.28,0.71,40,1.01
2024-04-11 02:00:00,12.36,46.07,1.63,40,1.92
2024-04-11 03:00:00,11.89,25.18,3.9,20,5.22
2024-04-11 04:00:00,15.29,37.49,4.04,20,4.8
2024-04-11 05:00:00,13.58,79.99,2.28,30,1.57
2024-04-11 06:00:00,16.68,83.43,2.84,50,1.48
2024-04-11 07:00:00,14.8,30.42,6.51,50,8.29
2024-04-11 08:00:00,18.0,46.9,5.5,40,6.37
2024-04-11 09:00:00,18.73,87.38,3.49,40,1.87
2024-04-11 10:00:00,20.33,5.27,9.99,20,16.28
2024-04-11 11:00:00,19.64,88.91,3.73,20,1.59
2024-04-11 12:00:00,20.28,21.92,9.02,40,13.97
2024-04-11 13:00:00,22.03,67.85,6.06,40,4.95
2024-04-11 14:00:00,19.0,58.26,5.54,50,4.98
2024-04-11 15:00:00,15.87,55.29,5.39,20,4.97
2024-04-11 16:00:00,21.55,85.94,3.56,40,1.89
2024-04-11 17:00:00,19.6,10.16,6.85,40,11.88
2024-04-11 18:00:00,12.96,34.7,5.5,30,7.46
2024-04-11 19:00:00,15.63,53.83,3.8,40,4.03
2024-04-11 20:00:00,12.04,81.13,2.48,40,1.56
2024-04-11 21:00:00,12.54,21.64,3.97,50,5.51
2024-04-11 22:00:00,11.8,80.29,1.61,40,1.03
2024-04-11 23:00:00,10.25,39.96,1.2,20,1.37
2024-04-12 00:00:00,9.22,18.89,0.0,30,0.0
2024-04-12 01:00:00,9.57,75.9,0.87,50,0.5
2024-04-12 02:00:00,9.62,9.09,3.29,20,5.19
2024-04-12 03:00:00,10.59,51.48,1.01,30,1.1
2024-04-12 04:00:00,13.15,6.39,5.13,30,9.26
2024-04-12 05:00:00,13.06,35.64,4.56,40,6.13
2024-04-12 06:00:00,17.15,60.11,3.81,30,3.69
2024-04-12 07:00:00,20.05,55.61,5.39,30,5.46
2024-04-12 08:00:00,17.12,40.47,7.18,40,9.07
2024-04-12 09:00:00,19.8,42.9,6.98,50,7.67
2024-04-12 10:00:00,21.11,22.68,8.01,40,12.33
2024-04-12 11:00:00,21.56,45.59,6.43,50,6.78
2024-04-12 12:00:00,20.94,95.33,3.72,30,1.44
2024-04-12 13:00:00,22.1,85.05,4.73,20,2.45
2024-04-12 14:00:00,21.08,14.52,8.53,50,12.75
2024-04-12 15:00:00,16.85,2.98,8.91,50,14.79
2024-04-12 16:00:00,20.02,93.35,4.68,50,1.75
2024-04-12 17:00:00,18.85,52.67,5.69,50,5.4
2024-04-12 18:00:00,14.26,53.78,5.11,30,5.29
2024-04-12 19:00:00,14.57,78.07,2.19,20,1.36
2024-04-12 20:00:00,14.65,31.47,3.6,50,4.55
2024-04-12 21:00:00,11.83,48.19,2.63,20,2.67
2024-04-12 22:00:00,13.6,96.87,0.42,30,0.11
2024-04-12 23:00:00,15.68,67.21,1.52,50,1.15
2024-04-13 00:00:00,9.45,15.37,0.71,20,1.02
2024-04-13 01:00:00,8.43,13.32,0.92,50,1.38
2024-04-13 02:00:00,12.3,20.43,3.13,50,4.35
2024-04-13 03:00:00,13.93,76.67,1.87,30,1.29
2024-04-13 04:00:00,13.06,29.54,5.31,50,6.82
2024-04-13 05:00:00,17.63,2.14,6.07,20,10.2
2024-04-13 06:00:00,13.35,94.42,2.91,20,1.05
2024-04-13 07:00:00,18.7,16.97,7.74,30,12.6
2024-04-13 08:00:00,17.31,0.96,9.24,40,17.35
2024-04-13 09:00:00,23.0,23.71,8.03,40,12.3
2024-04-13 10:00:00,24.34,23.5,8.08,30,12.38
2024-04-13 11:00:00,19.32,42.2,7.38,30,9.1
2024-04-13 12:00:00,19.92,92.04,3.46,40,1.46
2024-04-13 13:00:00,22.57,87.92,4.18,40,2.06
2024-04-13 14:00:00,19.58,45.69,6.16,20,6.46
2024-04-13 15:00:00,19.47,41.09,5.82,20,6.55
2024-04-13 16:00:00,18.57,55.5,5.48,20,5.02
2024-04-13 17:00:00,13.48,24.35,7.28,40,10.95
2024-04-13 18:00:00,15.99,5.22,7.29,30,13.27
2024-04-13 19:00:00,13.35,93.92,2.23,50,0.78
2024-04-13 20:00:00,12.54,18.67,5.25,20,7.51
2024-04-13 21:00:00,15.37,19.84,3.04,50,4.36
2024-04-13 22:00:00,9.18,47.25,0.81,30,0.98
2024-04-13 23:00:00,12.82,49.16,0.0,40,0.05
2024-04-14 00:00:00,10.7,1.84,0.0,20,0.0
2024-04-14 01:00:00,10.87,14.8,1.58,40,2.68
2024-04-14 02:00:00,13.51,37.82,1.62,30,2.08
2024-04-14 03:00:00,13.4,68.37,2.31,20,1.68
2024-04-14 04:00:00,14.9,22.84,5.06,30,7.77
2024-04-14 05:00:00,16.9,42.3,3.82,30,4.7
2024-04-14 06:00:00,15.6,55.73,4.68,20,4.2
2024-04-14 07:00:00,16.33,88.86,3.5,50,1.53
2024-04-14 08:00:00,16.59,32.61,6.35,20,7.93
2024-04-14 09:00:00,18.14,13.36,9.09,40,15.3
2024-04-14 10:00:00,26.49,48.93,6.36,50,6.29
2024-04-14 11:00:00,23.58,74.67,4.79,20,3.01
2024-04-14 12:00:00,18.56,10.99,10.32,20,16.08
2024-04-14 13:00:00,18.44,42.47,7.37,20,8.12
2024-04-14 14:00:00,21.55,1.78,10.01,20,16.75
2024-04-14 15:00:00,20.89,3.36,9.71,20,16.05
2024-04-14 16:00:00,19.86,48.3,5.55,40,6.31
2024-04-14 17:00:00,17.04,29.82,6.98,30,9.94
2024-04-14 18:00:00,16.01,84.51,2.84,40,1.57
2024-04-14 19:00:00,15.62,60.22,3.37,30,3.18
2024-04-14 20:00:00,13.93,45.39,3.35,20,3.51
2024-04-14 21:00:00,8.28,40.79,2.48,40,3.08
2024-04-14 22:00:00,11.47,49.72,2.14,30,2.4
2024-04-14 23:00:00,9.73,4.04,1.4,30,2.53
2024-04-15 00:00:00,11.84,89.28,0.0,20,0.13
2024-04-15 01:00:00,17.63,99.83,0.77,20,0.26
2024-04-15 02:00:00,12.9,18.15,2.14,50,3.02
2024-04-15 03:00:00,12.33,12.04,3.36,50,5.01
2024-04-15 04:00:00,15.84,14.36,4.55,30,7.57
2024-04-15 05:00:00,16.16,66.1,3.64,50,2.81
2024-04-15 06:00:00,17.33,66.14,4.15,40,3.56
2024-04-15 07:00:00,19.0,84.79,3.27,30,1.82
2024-04-15 08:00:00,23.1,75.18,4.74,40,3.34
2024-04-15 09:00:00,17.77,44.97,6.36,50,6.71
2024-04-15 10:00:00,21.77,61.29,5.39,40,4.99
2024-04-15 11:00:00,19.47,68.83,4.63,30,3.7
2024-04-15 12:00:00,22.6,51.27,7.07,40,7.68
2024-04-15 13:00:00,19.48,47.57,6.78,30,7.84
2024-04-15 14:00:00,19.99,64.51,5.61,50,4.37
2024-04-15 15:00:00,19.44,55.75,6.33,30,6.47
2024-04-15 16:00:00,20.94,64.39,4.7,50,3.74
2024-04-15 17:00:00,19.62,61.29,4.0,20,3.28
2024-04-15 18:00:00,14.0,71.92,3.72,50,2.49
2024-04-15 19:00:00,15.31,64.28,3.63,30,3.26
2024-04-15 20:00:00,12.57,51.97,3.14,30,3.33
2024-04-15 21:00:00,10.44,68.18,2.82,20,2.07
2024-04-15 22:00:00,11.73,44.95,0.57,20,0.71
2024-04-15 23:00:00,11.05,24.17,1.65,50,2.3
2024-04-16 00:00:00,16.58,0.14,0.4,40,0.75
2024-04-16 01:00:00,12.76,56.0,1.05,40,1.1
2024-04-16 02:00:00,9.64,59.07,0.0,20,0.0
2024-04-16 03:00:00,12.06,97.2,1.99,50,0.69
2024-04-16 04:00:00,16.27,36.15,3.28,20,3.8
2024-04-16 05:00:00,19.61,39.41,4.23,20,4.83
2024-04-16 06:00:00,13.55,20.18,6.03,30,9.43
2024-04-16 07:00:00,14.26,7.05,7.76,30,13.89
2024-04-16 08:00:00,22.97,77.28,4.52,30,3.04
2024-04-16 09:00:00,21.04,24.97,8.15,20,11.04
2024-04-16 10:00:00,19.32,60.89,6.15,50,5.18
2024-04-16 11:00:00,22.62,68.78,5.49,40,4.43
2024-04-16 12:00:00,16.45,47.12,7.07,40,8.13
2024-04-16 13:00:00,21.56,87.64,3.58,30,1.85
2024-04-16 14:00:00,21.71,44.38,6.43,50,6.86
2024-04-16 15:00:00,22.11,28.49,7.93,30,11.49
2024-04-16 16:00:00,17.2,89.6,3.91,50,1.75
2024-04-16 17:00:00,18.19,86.16,3.74,50,1.75
2024-04-16 18:00:00,14.87,16.4,6.04,50,8.84
2024-04-16 19:00:00,15.94,2.6,6.44,20,10.69
2024-04-16 20:00:00,12.43,9.0,4.12,50,6.64
2024-04-16 21:00:00,12.37,28.65,3.63,20,4.73
2024-04-16 22:00:00,10.4,97.23,0.78,40,0.34
2024-04-16 23:00:00,13.2,55.85,1.66,40,1.73
2024-04-17 00:00:00,13.67,37.33,0.0,20,0.04
2024-04-17 01:00:00,11.65,88.87,1.41,40,0.72
2024-04-17 02:00:00,12.7,45.31,1.63,40,1.94
2024-04-17 03:00:00,10.52,31.52,2.83,30,3.9
2024-04-17 04:00:00,13.85,94.12,1.96,20,0.74
2024-04-17 05:00:00,15.56,84.95,2.29,20,1.13
2024-04-17 06:00:00,22.19,84.37,3.06,20,1.57
2024-04-17 07:00:00,16.02,51.23,4.86,30,5.28
2024-04-17 08:00:00,22.38,78.94,3.75,20,2.22
2024-04-17 09:00:00,22.48,17.94,8.38,40,13.59
2024-04-17 10:00:00,21.84,57.32,5.52,50,4.75
2024-04-17 11:00:00,25.3,98.38,3.03,30,1.01
2024-04-17 12:00:00,22.7,29.1,7.37,30,10.52
2024-04-17 13:00:00,22.56,79.44,4.41,20,2.55
2024-04-17 14:00:00,21.18,49.05,7.16,50,7.18
2024-04-17 15:00:00,22.94,3.98,8.57,50,14.15
2024-04-17 16:00:00,21.65,76.3,3.89,50,2.42
2024-04-17 17:00:00,17.0,16.86,7.14,40,11.63
2024-04-17 18:00:00,14.31,63.15,3.91,50,3.2
2024-04-17 19:00:00,15.25,8.57,6.85,20,10.8
2024-04-17 20:00:00,12.85,94.69,1.76,40,0.68
2024-04-17 21:00:00,13.29,29.17,3.25,50,4.2
2024-04-17 22:00:00,15.1,22.65,2.67,20,3.76
2024-04-17 23:00:00,11.21,12.91,1.66,40,2.85
2024-04-18 00:00:00,12.1,94.6,0.12,40,0.08
2024-04-18 01:00:00,12.47,71.19,0.61,50,0.56
2024-04-18 02:00:00,14.55,74.17,2.32,40,1.65
2024-04-18 03:00:00,9.15,49.94,2.5,30,2.74
2024-04-18 04:00:00,13.47,47.47,3.2,20,3.29
2024-04-18 05:00:00,16.31,11.0,5.32,50,8.29
2024-04-18 06:00:00,19.58,55.98,3.57,20,3.19
2024-04-18 07:00:00,17.49,24.69,7.04,20,9.59
2024-04-18 08:00:00,15.93,97.71,1.84,30,0.58
2024-04-18 09:00:00,21.96,79.66,4.33,40,2.76
2024-04-18 10:00:00,20.24,41.3,6.9,30,8.6
2024-04-18 11:00:00,19.63,15.13,10.03,30,16.62
2024-04-18 12:00:00,20.93,78.53,3.85,40,2.5
2024-04-18 13:00:00,21.64,12.21,8.66,50,13.26
2024-04-18 14:00:00,20.3,18.93,8.37,20,12.06
2024-04-18 15:00:00,16.31,21.15,7.84,50,10.87
2024-04-18 16:00:00,21.48,55.69,5.17,50,4.72
2024-04-18 17:00:00,21.02,78.71,3.73,30,2.43
2024-04-18 18:00:00,18.48,31.43,4.96,40,6.96
2024-04-18 19:00:00,13.61,8.47,5.92,40,10.44
2024-04-18 20:00:00,14.28,46.45,2.29,20,2.32
2024-04-18 21:00:00,13.63,74.81,1.91,40,1.44
2024-04-18 22:00:00,14.05,22.17,1.91,50,2.7
2024-04-18 23:00:00,13.69,21.99,1.62,40,2.51
2024-04-19 00:00:00,10.94,94.72,0.88,40,0.33
2024-04-19 01:00:00,12.74,95.42,0.31,50,0.08
2024-04-19 02:00:00,13.99,99.05,1.57,20,0.34
2024-04-19 03:00:00,16.78,80.77,1.61,20,0.91
2024-04-19 04:00:00,16.32,18.82,3.89,50,5.61
2024-04-19 05:00:00,17.69,21.2,6.1,40,9.55
2024-04-19 06:00:00,17.57,34.02,5.73,40,7.79
2024-04-19 07:00:00,21.52,31.81,6.25,20,7.82
2024-04-19 08:00:00,20.73,95.65,3.48,20,1.16
2024-04-19 09:00:00,19.22,78.91,4.52,20,2.6
2024-04-19 10:00:00,24.54,72.4,4.96,30,3.73
2024-04-19 11:00:00,23.63,18.6,8.02,20,11.56
2024-04-19 12:00:00,21.52,90.95,3.8,40,1.82
2024-04-19 13:00:00,21.28,82.79,4.75,20,2.49
2024-04-19 14:00:00,22.33,16.36,8.54,40,13.97
2024-04-19 15:00:00,21.87,87.12,4.32,40,2.25
2024-04-19 16:00:00,20.3,27.22,7.28,40,10.79
2024-04-19 17:00:00,19.32,8.09,7.07,20,11.16
2024-04-19 18:00:00,20.81,65.68,3.32,20,2.6
2024-04-19 19:00:00,18.26,65.38,3.36,50,2.66
2024-04-19 20:00:00,15.29,9.49,4.42,20,6.9
2024-04-19 21:00:00,15.75,31.89,3.18,20,3.94
2024-04-19 22:00:00,11.01,99.28,0.52,20,0.18
2024-04-19 23:00:00,13.37,67.84,0.41,30,0.35
2024-04-20 00:00:00,16.25,73.01,0.53,20,0.39
2024-04-20 01:00:00,12.36,21.29,1.19,30,1.97
2024-04-20 02:00:00,11.6,7.88,2.1,40,3.74
2024-04-20 03:00:00,12.79,27.69,3.13,40,4.51
